country/economy code,year,"reporting data level: rural, urban, or national coverage",income or consumption used in survey,"Prosperity Gap, z=28/day","Inequality, z=ybar","Mean, $/day 2021 PPPs"
BGR,2018,national,income,1.80727513563512,1.883574843406677,29.182106837764
BGR,2019,national,income,1.806526356217435,1.945193648338318,30.149253859106
BGR,2020,national,income,1.470390601383777,1.782403230667114,33.94151842188
BGR,2021,national,income,1.56215862487292,1.868087768554688,33.483447499818
BGR,2022,national,income,1.468720065573221,1.857440233230591,35.410645109638
BIH,2001,national,consumption,2.609306145299382,1.348551869392395,14.471069762133
BIH,2004,national,consumption,1.892392785625932,1.479736804962158,21.894308149437
BIH,2007,national,consumption,1.694910118473626,1.44420599937439,23.858356318276
BIH,2011,national,consumption,1.786162056376766,1.451388955116272,22.752073335317
BLR,1993,national,income,4.927724742358445,1.156376242637634,6.570686269098
BLR,1995,national,income,3.733452766439592,1.308030366897583,9.809914197507
BLR,1998,national,consumption,9.340360596123718,1.403514862060547,4.207376705649
BLR,1999,national,consumption,8.906750032737653,1.419980883598328,4.463969948545
BLR,2000,national,consumption,7.928352103292024,1.403090476989746,4.955195334111
BLR,2001,national,consumption,6.247881339581034,1.372579216957092,6.151239946472
BLR,2002,national,consumption,5.653607673514864,1.364326357841492,6.756948641531
BLR,2003,national,consumption,5.346285685076991,1.331178069114685,6.971753773748
BLR,2004,national,consumption,4.516765569616667,1.263036012649536,7.829720001671
BLR,2005,national,consumption,3.768740180629435,1.296102643013,9.629444343518999
BLR,2006,national,consumption,3.288677142323023,1.307729363441467,11.13408850165
BLR,2007,national,consumption,2.915118020368171,1.33216655254364,12.79559285189
BLR,2008,national,consumption,2.719351872706689,1.291316747665405,13.296135310488
BLR,2009,national,consumption,2.687855934284114,1.289063692092896,13.428466843576
BLR,2010,national,consumption,2.407307812511885,1.302483439445496,15.149511426031
BLR,2011,national,consumption,2.297057113429246,1.27313768863678,15.518923834469
BLR,2012,national,consumption,2.022306745226858,1.255212545394897,17.379140093971
BLR,2013,national,consumption,1.814601916777244,1.255618333816528,19.374669638484
BLR,2014,national,consumption,1.756360422020612,1.265668272972107,20.177357742614
BLR,2015,national,consumption,1.919054914504285,1.238768339157104,18.074268881683
BLR,2016,national,consumption,1.98187191107939,1.229042172431946,17.363978377852
BLR,2017,national,consumption,1.929947273018997,1.22908079624176,17.831710828015
BLR,2018,national,consumption,1.769633595515918,1.223578095436096,19.36004507197
BLR,2019,national,consumption,1.682588821784024,1.2262362241745,20.405825177586
BLR,2020,national,consumption,1.645069737071733,1.207199931144714,20.547213299425
BLZ,1993,national,income,7.96454157703635,3.646639585494995,12.820061303584
BLZ,1994,national,income,7.971454801344596,3.548440933227539,12.464016543086
BLZ,1995,national,consumption,6.63863561906838,3.751184701919556,15.821499921738
BLZ,1996,national,income,8.923306663795403,3.193468570709229,10.020626377447
BLZ,1997,national,income,11.0213798761644,4.076838970184326,10.357277133387
BLZ,1998,national,income,8.925428947516632,3.007150888442993,9.433745731597
BLZ,1999,national,income,9.145543164292732,3.088909387588501,9.457006493012001
BLZ,2018,national,consumption,2.395857883750063,1.70475697517395,19.923216493468
BOL,1990,urban,income,3.866650966265143,1.723683953285217,12.481900423753
BOL,1992,urban,income,6.316047314332184,2.384343862533569,10.570159508263
BOL,1997,national,income,8.658268027222306,4.724880695343018,15.279805747141
BOL,1999,national,income,12.92022181743378,6.174591541290283,13.381238446728
BOL,2000,national,income,14.6959681786854,6.558383464813232,12.495586068227
BOL,2001,national,income,10.04672137162023,4.649216175079346,12.957267089059
BOL,2002,national,income,11.30516271406824,5.228936195373535,12.950739123146
BOL,2004,national,income,6.045305203911398,3.216447591781616,14.897599141427
BOL,2005,national,income,8.29448410723281,4.694735527038574,15.848194429456
BOL,2006,national,income,7.151030281923409,4.3116135597229,16.882207709886
BOL,2007,national,income,5.941103980629151,3.568377256393433,16.817507398651
BOL,2008,national,income,5.027483626572884,3.166460514068604,17.635242245112
BOL,2009,national,income,4.760084474296502,3.169278144836426,18.642482140448
BOL,2011,national,income,3.68717022040128,2.696886539459229,20.479885058611
BOL,2012,national,income,4.146970175812304,3.104569673538208,20.961797707205
BOL,2013,national,income,3.599878640968273,2.970882654190063,23.107644125755
BOL,2014,national,income,3.29080817824699,2.730804204940796,23.23517913781
BOL,2015,national,income,3.613877533542753,2.891008138656616,22.399271956982
BOL,2016,national,income,3.806266631687048,2.9011549949646,21.341736254782
BOL,2017,national,income,3.411709214440648,2.627391338348389,21.563080226972
BOL,2018,national,income,3.060131838991607,2.315403461456299,21.185785019174
BOL,2019,national,income,2.515096192462063,1.990375876426697,22.158407027688
BOL,2020,national,income,2.661680664049079,2.104937314987183,22.143245162844
BOL,2021,national,income,2.462967010777185,1.943352341651917,22.092811154598
BOL,2022,national,income,2.635222833556345,2.044160604476929,21.719793397578
BOL,2023,national,income,2.359819082290099,1.932726502418518,22.932410922947
BRA,1981,national,income,9.928946089514577,3.420699596405029,9.646501115473001
BRA,1982,national,income,9.857899884730154,3.46092963218689,9.830291494319001
BRA,1983,national,income,11.51054187195572,3.412986040115356,8.302268546261001
BRA,1984,national,income,11.24988619856437,3.314599514007568,8.24975358929
BRA,1985,national,income,10.18068124811903,3.164821863174438,8.704231767074999
BRA,1986,national,income,6.607576077642899,3.672873020172119,15.564019377409
